-29,-7,268,308,-5,-115,-40,39,8,5
-29,-7,268,308,-5,-115,-41,39,7,4
-23,-8,263,308,-5,-115,-42,38,7,32
-25,-14,278,313,-5,-124,-42,38,8,33
-29,-2,273,313,-5,-124,-43,39,8,31
-24,-7,271,303,1,-106,-42,40,9,32
-21,-7,270,318,-7,-138,-42,41,6,32
-17,-10,267,318,-7,-138,-41,38,8,34
-23,-7,269,315,-6,-121,-41,40,7,32
-21,-9,273,315,-6,-121,-41,39,9,32
-22,-11,270,301,-1,-110,-42,40,7,33
-22,-17,276,301,-1,-110,-40,40,6,32
-21,-3,264,311,0,-127,-41,40,7,32
-30,-8,273,306,0,-128,-41,41,8,31
-23,-11,266,306,0,-128,-40,39,8,33
-20,-3,272,310,-1,-123,-41,38,7,32
-16,-9,268,310,-1,-123,-41,41,8,33
-20,-5,270,307,-3,-127,-41,39,8,31
-22,-15,281,307,-3,-127,-41,40,8,34
-24,-4,271,309,0,-126,-41,41,8,31
-23,-9,275,309,0,-126,-41,41,9,31
-19,-9,272,307,-2,-120,-41,40,7,33
-24,-9,270,311,-5,-122,-43,40,9,32
-20,-15,272,311,-5,-122,-42,38,8,34
-25,-9,273,303,-1,-122,-43,38,7,31
-20,-1,270,303,-1,-122,-42,40,7,33
-20,-3,276,305,-3,-122,-42,40,8,32
-24,-18,269,305,-3,-122,-40,40,7,34
-16,-18,268,310,-4,-126,-42,39,8,33
-20,-10,272,311,1,-124,-39,40,7,33
-18,-7,268,311,1,-124,-42,39,7,31
-24,-18,283,311,1,-126,-41,40,9,31
-20,-7,269,311,1,-126,-40,39,8,32
-18,-18,263,307,-2,-126,-41,39,7,33
-19,-12,272,307,-2,-126,-41,40,7,34
-22,-8,276,310,0,-126,-41,41,8,31
-23,-13,273,310,0,-126,-41,39,8,33
-23,-3,264,310,-5,-126,-41,39,7,31
-14,-28,271,311,-5,-124,-41,39,8,33
-25,-2,271,311,-5,-124,-40,39,9,32
-26,-8,276,310,-6,-122,-41,40,8,33
-20,-4,284,310,-6,-122,-42,40,7,33
-20,-13,267,307,-5,-121,-42,39,8,33
-22,-9,275,307,-5,-121,-41,39,8,33
-19,-15,272,312,0,-130,-41,39,8,32
-18,-4,271,305,1,-126,-41,40,8,31
-18,-6,270,305,1,-126,-41,39,6,31
-21,-9,275,308,-9,-122,-41,38,8,33
-18,-2,264,308,-9,-122,-41,38,9,32
-24,-9,278,304,0,-122,-41,40,9,32
-23,1,264,304,0,-122,-42,40,8,30
-21,-1,273,307,-1,-132,-41,40,8,32
-24,-6,276,307,-1,-132,-40,40,8,32
-22,-9,273,310,-1,-131,-40,40,8,32
-20,-3,272,310,-1,-131,-39,40,8,33
-18,-3,274,310,-1,-131,-41,41,8,32
-19,-14,281,307,-7,-128,-40,39,8,34
-23,-6,281,307,-7,-128,-40,39,7,32
-20,-5,265,309,-4,-128,-42,39,7,32
-17,-6,271,309,-4,-128,-40,40,9,32
-20,-15,279,312,-2,-123,-41,39,9,34
-25,-7,280,312,-2,-123,-40,41,6,32
-22,-9,273,304,-4,-120,-41,40,8,33
-31,-6,275,303,-3,-126,-41,40,8,33
-18,-2,269,303,-3,-126,-41,39,8,32
-18,-8,273,319,-6,-124,-41,41,7,32
-22,-9,275,319,-6,-124,-41,39,7,32
-24,-9,274,318,-3,-127,-41,39,7,33
-22,-8,270,318,-3,-127,-42,41,9,32
-20,-13,280,314,-5,-121,-41,40,9,34
-21,-11,282,306,-2,-122,-41,39,8,33
-17,-13,276,306,-2,-122,-40,40,7,34
-19,-8,268,311,-4,-125,-41,39,7,31
-19,-14,272,311,-4,-125,-42,39,8,32
-20,-11,266,313,-3,-124,-41,40,8,34
-19,-6,269,313,-3,-124,-41,39,8,32
-21,-13,270,311,-7,-130,-39,40,7,34
-17,-6,283,310,-7,-126,-42,40,7,32
-22,-21,274,310,-7,-126,-43,38,7,34
-28,-8,274,299,-3,-120,-41,40,7,31
-18,-16,266,299,-3,-120,-43,39,8,33
-24,-4,276,307,-1,-125,-41,39,8,32
-19,-10,275,307,-1,-125,-41,40,7,33
-23,-9,274,311,-7,-124,-41,39,7,33
-18,-4,266,307,-6,-132,-41,39,8,32
-21,-9,273,307,-6,-132,-41,39,7,33
-24,-5,272,311,-2,-123,-41,40,8,31
-20,-1,270,311,-2,-123,-42,40,8,32
-22,-16,268,315,-3,-122,-40,38,7,33
-23,-14,274,315,-3,-122,-42,40,8,34
-21,-5,272,318,-5,-123,-42,40,8,32
-22,-7,281,318,-5,-123,-41,40,6,32
-22,-6,274,303,-6,-119,-39,40,8,33
-20,-16,278,307,-3,-119,-42,39,9,33
-23,-19,269,307,-3,-119,-41,40,9,33
-22,-8,280,307,-3,-129,-42,38,7,31
-18,-8,274,307,-3,-129,-41,40,7,33
-22,-12,276,309,-2,-127,-41,39,8,33
-22,-8,268,309,-2,-127,-43,38,8,33
-25,-10,271,312,-5,-127,-41,39,7,33
-30,-10,272,306,-4,-120,-41,39,8,33
-17,-5,268,306,-4,-120,-41,39,9,32
-20,-10,274,311,-5,-128,-42,38,7,32
-22,-12,271,311,-5,-128,-41,39,10,35
-20,-13,279,312,-8,-124,-42,40,7,33
-26,-3,276,312,-8,-124,-41,41,8,33
-23,-17,272,307,-4,-138,-42,39,8,33
-20,-7,269,306,-3,-125,-40,40,8,33
-19,-9,272,306,-3,-125,-42,40,7,32
-24,-5,282,304,-7,-121,-42,39,8,31
-19,-2,266,304,-7,-121,-41,38,8,32
-20,-17,272,308,2,-125,-41,40,6,32
-21,-10,281,308,2,-125,-42,39,6,33
-23,-1,271,307,-1,-125,-41,39,8,32
-15,-9,268,312,-2,-128,-42,37,10,34
-23,-9,271,312,-2,-128,-41,39,7,32
-23,-8,269,308,-2,-128,-41,39,8,32
-24,-15,276,308,-2,-128,-40,39,7,32
-21,-10,277,311,-3,-128,-40,39,8,34
-19,-8,272,311,-3,-128,-40,40,7,33
-19,-6,272,308,-7,-120,-43,40,7,32
-21,-16,268,310,3,-140,-42,38,7,33
-17,-7,276,310,3,-140,-42,39,8,31
-21,-9,277,310,-4,-124,-41,41,9,32
-22,-14,268,310,-4,-124,-40,40,8,32
-20,-18,271,318,-5,-124,-41,40,8,34
-20,-2,274,318,-5,-124,-42,40,7,32
-16,-12,264,310,-1,-126,-41,40,8,34
-20,-8,278,310,-1,-126,-40,39,8,32
-24,-11,272,303,-5,-124,-41,39,8,33
-17,-21,261,307,-2,-123,-41,40,7,34
-22,-10,274,307,-2,-123,-41,39,7,32
-19,-13,270,313,0,-125,-42,39,8,33
-18,-19,276,313,0,-125,-40,40,7,32
-20,-3,267,311,-6,-126,-41,40,6,33
-22,-5,278,311,-6,-126,-42,39,9,32
-19,-9,286,303,1,-121,-41,38,8,32
-22,-8,278,309,-5,-124,-40,41,8,31
-19,-10,275,309,-5,-124,-43,39,8,33
-18,-10,274,307,-6,-125,-41,38,7,34
-20,-12,279,307,-6,-125,-41,40,8,33
-25,-3,270,310,-2,-128,-42,39,9,33
-25,-5,266,310,-2,-128,-41,39,10,33
-21,-9,277,308,-2,-129,-42,40,9,33
-25,-9,274,297,0,-110,-42,39,8,31
-19,-10,269,297,0,-110,-40,38,9,32
-22,-15,268,312,-10,-123,-41,40,9,34
-21,-2,272,312,-10,-123,-41,39,8,34
-22,-2,271,318,-6,-128,-42,39,7,33
-20,-5,270,318,-6,-128,-39,39,7,32
-20,-7,267,309,2,-129,-41,40,7,32
-26,-13,275,314,4,-140,-40,39,9,32
-21,-9,275,314,4,-140,-40,39,8,31
-17,-9,264,303,-3,-118,-41,39,8,32
-22,-5,269,303,-3,-118,-40,40,9,33
-20,-14,271,311,-5,-127,-40,41,8,33
-20,-5,276,311,-5,-127,-40,40,7,33
-22,-11,279,311,-3,-128,-41,40,8,33
-20,-1,270,311,-3,-128,-42,40,8,32
-22,-11,283,316,0,-127,-41,40,9,32
-28,-3,273,307,-4,-125,-42,40,9,32
-21,-8,269,307,-4,-125,-41,39,7,33
-18,-24,273,310,-4,-127,-41,40,7,33
-18,-11,263,310,-4,-127,-41,40,7,34
-21,-6,277,310,-10,-126,-41,39,8,33
-17,-11,273,310,-10,-126,-42,38,9,35
-23,-7,270,318,-7,-125,-42,41,8,31
-21,-15,268,312,-1,-129,-40,39,6,32
-22,-8,275,312,-1,-129,-41,40,7,33
-21,-9,271,310,-3,-126,-42,40,8,32
-21,-8,272,310,-3,-126,-40,40,7,33
-20,-9,280,310,-2,-124,-41,40,8,32
-21,-8,266,310,-2,-124,-42,38,8,33
-19,-7,277,309,-5,-129,-40,41,6,31
-21,-4,275,309,-3,-123,-41,40,8,32
-24,-8,274,309,-3,-123,-40,38,7,32
-20,-9,266,315,-9,-131,-41,40,8,33
-19,-4,271,315,-9,-131,-42,39,9,32
-22,-7,271,307,-2,-120,-41,39,7,32
-22,-9,272,307,-2,-120,-41,38,7,33
-21,-11,272,307,1,-126,-41,39,9,31
-22,-3,274,307,1,-126,-43,40,7,31
-16,-1,263,307,-3,-115,-41,39,7,32
-25,-6,267,310,3,-128,-42,40,8,32
-20,-10,272,310,3,-128,-41,39,7,32
-24,-5,269,304,-6,-115,-41,40,8,33
-26,-4,272,304,-6,-115,-41,40,8,32
-18,-10,279,302,-1,-128,-42,40,8,33
-22,-11,272,302,-1,-128,-41,39,8,34
-19,-14,268,304,-2,-114,-41,38,8,33
-29,-3,279,318,-10,-136,-41,38,8,34
-24,-7,270,318,-10,-136,-42,39,9,33
-18,-6,277,310,-1,-128,-41,40,7,33
-16,-7,269,310,-1,-128,-41,40,8,32
-17,-8,277,312,0,-130,-40,39,9,31
-23,-10,269,312,0,-130,-41,39,8,31
-23,-11,277,304,-1,-115,-43,39,7,34
-19,-11,268,304,-1,-115,-41,41,8,33
-26,-7,269,304,-1,-115,-41,39,7,32
-13,-6,289,312,-2,-128,-40,38,6,33
-18,-8,272,312,-2,-128,-40,39,8,32
-23,-7,281,308,-3,-127,-40,40,9,32
-25,-8,277,308,-3,-127,-40,41,7,31
-20,-6,278,307,0,-122,-41,40,9,32
-18,-12,273,307,0,-122,-41,40,7,32
-25,-3,273,307,2,-117,-42,39,7,32
-21,-5,275,307,2,-130,-42,39,8,31
-23,-13,272,307,2,-130,-41,40,7,33
-19,-5,273,313,-7,-126,-40,40,8,31
-23,-12,272,313,-7,-126,-40,40,7,33
-24,-8,275,299,1,-117,-41,40,8,32
-21,-10,271,299,1,-117,-41,39,9,32
-19,-9,272,307,-7,-129,-41,40,8,33
-24,-9,269,307,-7,-129,-42,39,7,32
-17,-12,273,318,-9,-123,-41,40,6,34
-20,-12,270,304,-8,-120,-40,39,6,32
-24,-3,273,304,-8,-120,-41,39,7,33
-25,-10,283,309,-2,-127,-40,39,8,33
