-18,-4,270,306,-8,-131,-41,40,8,33
-24,-11,275,309,-6,-133,-41,39,7,33
-23,-4,275,307,-6,-132,-40,39,7,33
-21,-12,268,307,-6,-132,-41,39,8,32
-22,-10,279,304,-8,-123,-40,39,8,33
-20,-11,271,304,-8,-123,-42,40,7,33
-20,-11,275,309,-9,-136,-41,40,8,33
-24,-5,269,309,-9,-136,-43,40,8,33
-18,-11,273,311,-11,-132,-39,39,6,34
-18,-6,283,312,-4,-138,-42,40,9,33
-23,-6,274,312,-4,-138,-42,38,7,32
-24,-8,275,309,-6,-138,-41,39,8,32
-22,-9,280,309,-6,-138,-42,39,7,32
-19,-5,274,309,-6,-139,-39,38,8,33
-22,-11,269,309,-6,-139,-41,40,9,33
-27,-7,275,299,-6,-117,-42,39,10,33
-22,-16,270,310,-7,-139,-40,39,8,34
-21,-6,279,310,-7,-139,-43,41,7,32
-25,-6,277,311,-3,-138,-41,40,8,32
-22,-8,271,311,-3,-138,-41,39,9,31
-19,-7,276,309,-7,-139,-40,39,8,33
-18,-20,281,309,-7,-139,-41,40,7,33
-22,-7,274,307,-7,-138,-41,39,8,33
-23,-4,273,309,-10,-152,-41,40,7,33
-19,-10,268,309,-10,-152,-41,40,7,34
-11,-8,264,311,-11,-137,-41,38,8,34
-21,-12,271,311,-11,-137,-41,39,9,33
-24,-8,270,305,-6,-134,-41,40,7,32
-25,-11,277,305,-6,-134,-41,39,7,33
-20,-3,266,311,-12,-133,-40,41,7,34
-18,-9,278,308,-12,-130,-42,39,8,33
-20,-9,275,308,-12,-130,-42,39,8,34
-23,-8,276,312,-4,-134,-42,40,7,33
-20,-5,262,312,-4,-134,-42,40,7,31
-21,-8,278,307,-4,-130,-40,39,8,32
-16,-5,272,307,-4,-130,-41,40,7,32
-19,-20,275,311,-10,-136,-42,39,7,35
-26,-25,280,306,-12,-133,-41,39,8,34
-21,-7,271,306,-12,-133,-40,39,8,34
-23,-11,274,304,-10,-119,-42,38,8,34
-25,-5,274,304,-10,-119,-42,39,8,33
-23,-8,271,306,-8,-131,-41,40,7,33
-22,-2,270,306,-8,-131,-41,38,7,31
-23,-11,273,314,-13,-128,-40,39,8,35
-23,-15,287,311,-6,-138,-42,39,8,33
-23,-7,277,311,-6,-138,-42,39,8,33
-21,-3,268,304,-8,-123,-41,40,10,33
-21,-10,274,304,-8,-123,-41,40,7,34
-17,-9,268,310,-4,-134,-41,39,6,32
-18,-9,271,310,-4,-134,-41,40,8,31
-23,-7,269,318,-7,-149,-40,40,9,32
-23,-6,268,307,-9,-138,-41,40,7,32
-20,-11,269,307,-9,-138,-40,40,8,34
-21,-8,268,310,-5,-136,-41,39,8,32
-15,-8,271,310,-5,-136,-42,40,10,34
-22,-8,273,313,-6,-140,-41,39,8,32
-20,-11,273,313,-6,-140,-41,40,8,33
-21,-12,269,304,-11,-131,-40,40,8,33
-28,-15,279,319,-13,-145,-41,41,7,33
-18,-12,272,319,-13,-145,-41,41,8,35
-26,-13,274,319,-12,-141,-43,39,8,34
-21,-14,277,319,-12,-141,-42,38,7,35
-20,-13,276,307,-5,-136,-40,39,6,33
-21,-9,286,308,-9,-126,-41,40,8,33
-22,-15,275,308,-9,-126,-42,39,7,33
-26,-11,272,307,-9,-133,-41,41,8,32
-22,-10,271,307,-9,-133,-41,39,7,33
-24,-16,277,304,-3,-118,-41,39,7,33
-16,-7,273,304,-3,-118,-42,40,8,33
-27,-7,271,312,-5,-140,-40,39,8,32
-28,-29,281,311,-9,-133,-41,39,8,34
-18,-6,280,311,-9,-133,-41,39,9,32
-21,-11,271,306,-7,-131,-41,39,8,34
-21,-13,275,306,-7,-131,-42,38,7,32
-21,-9,265,311,-8,-133,-41,39,8,31
-22,-7,281,311,-8,-133,-41,39,8,33
-20,-11,274,308,-13,-130,-41,38,9,34
-18,-15,275,301,-6,-126,-43,39,8,34
-21,-16,270,301,-6,-126,-43,41,8,33
-20,-5,267,307,-10,-134,-41,40,8,34
-23,-13,272,307,-10,-134,-42,39,8,34
-21,-5,273,315,-9,-130,-41,40,8,32
-21,-9,273,315,-9,-130,-42,39,9,31
-21,-11,270,309,-6,-135,-41,39,6,33
-19,-7,270,316,-7,-131,-42,39,7,33
-21,-8,269,316,-7,-131,-41,40,7,32
-29,-22,284,307,-10,-132,-41,39,7,35
-23,-11,277,307,-10,-132,-40,40,8,34
-19,-24,278,313,-12,-138,-39,40,8,35
-18,-3,261,313,-12,-138,-41,39,8,32
-20,-2,270,304,-3,-129,-42,39,8,31
-20,-6,262,314,-13,-128,-40,41,8,34
-22,-5,274,314,-13,-128,-41,39,8,33
-21,-7,270,302,-12,-132,-41,39,7,34
-19,-8,274,302,-12,-132,-42,38,6,33
-24,-7,275,303,-4,-138,-41,39,8,33
-23,-4,268,303,-4,-138,-41,39,8,32
-21,-15,273,303,-8,-133,-42,39,8,33
-21,-10,279,307,-9,-128,-41,39,9,33
-23,-4,272,307,-9,-128,-40,39,7,32
-23,-7,274,307,-8,-132,-41,40,8,33
-21,-11,270,307,-8,-132,-42,40,8,33
-24,-10,271,311,-11,-134,-40,39,7,35
-22,-13,278,311,-11,-134,-42,40,8,34
-21,-7,275,309,-1,-140,-43,40,9,33
-22,-9,278,313,-9,-137,-42,39,8,31
-18,-7,270,313,-9,-137,-42,40,8,33
-22,-9,276,307,-7,-132,-42,39,8,32
-25,-15,273,307,-7,-132,-40,39,7,33
-19,-6,268,307,-10,-132,-42,40,9,34
-19,-2,263,307,-10,-132,-40,39,8,33
-20,-6,269,297,-10,-157,-40,41,8,34
-21,-15,278,311,-9,-137,-42,39,7,32
-19,-6,276,311,-9,-137,-40,41,7,32
-20,-6,276,311,-4,-139,-41,39,8,32
-23,-5,284,311,-4,-139,-42,41,9,33
-21,-5,267,304,-9,-124,-42,39,7,32
-19,-12,272,304,-9,-124,-42,40,7,33
-18,0,267,308,-11,-131,-41,39,9,33
-23,-15,274,304,-9,-129,-42,39,8,32
-20,-12,271,304,-9,-129,-41,40,7,33
-20,-6,269,311,-4,-136,-41,39,9,32
-24,-6,270,311,-4,-136,-42,39,7,33
-21,-6,273,307,-10,-132,-41,38,8,33
-20,-6,281,307,-10,-132,-41,40,7,34
-17,-7,264,306,-7,-133,-42,39,8,32
-22,-2,266,307,-10,-136,-42,39,9,33
-20,-8,268,307,-10,-136,-42,39,8,33
-21,-9,278,310,-8,-131,-41,38,8,31
-22,-12,284,310,-8,-131,-41,39,9,34
-23,-17,279,303,-12,-138,-41,40,8,34
-19,-9,277,303,-12,-138,-40,39,9,34
-25,-6,276,318,-3,-136,-41,39,8,32
